N,density,T,a,friction,early_mean_speed_mean,early_mean_speed_trend,early_std_mean,early_std_trend,wave_label
54,0.23478260869565218,1.5732737733688602,1.597545673001784,0.5068684445593556,1.310664758155428,0.012988237695752133,0.29925766080553967,-0.028393457063736083,0
17,0.07391304347826087,1.7120274704347058,0.9846635150297749,0.8444724731738743,7.670933058983184,-0.1175229361826608,0.05663387763964361,-0.0019689066801598675,0
44,0.19130434782608696,0.9832614545957215,1.7536520782763292,0.933112558629252,2.9859280965407105,-0.011039326290989419,0.9690972424803941,-0.025999799291242742,1
32,0.1391304347826087,1.5104190351276503,1.162876105212892,0.6726669926019,3.0350023381298588,-0.022139718568441404,0.8076595568471912,-0.05600038257442616,1
31,0.13478260869565217,2.0220575903948266,1.0268224461025555,0.7014250059271958,2.8319072446218163,-0.0610665543084923,0.8235037634395271,-0.018029966914643345,1
44,0.19130434782608696,1.7193978651098172,1.7399056635562156,0.5821679134720706,1.779089147474159,0.01027666922044528,0.3691403976955508,-0.025694381768612665,0
23,0.1,1.1566395222533246,0.7457507919402419,0.5800919785134461,8.825031802530654,-0.13077359762291466,0.1293556485869486,-0.0013538800971297734,1
27,0.11739130434782609,1.8862268055927947,1.3582651089564808,0.5266381389435817,3.8517741418122866,-0.09553732276915022,0.726918270739656,-0.01765616056453073,1
28,0.12173913043478261,1.6751214495575697,1.713425836443648,0.6967339007882816,3.8251822851271085,-0.045593159650796064,0.8283361951126527,-0.02594937375795438,1
10,0.043478260869565216,1.869512819475923,0.6334687345452956,0.9077955122078668,10.708648153153435,-0.04946980755544127,0.06073997868269632,-0.0032068893414540023,0
21,0.09130434782608696,1.92596341416188,1.8431803029718905,0.5447399703118123,5.291346269483812,-0.09723349167698897,0.18310194885911663,-0.011997447209767115,0
39,0.16956521739130434,2.021853953498001,1.2653678740270782,0.6961692537054325,1.9054762904631055,-0.003410911103225636,0.364513648034296,-0.02324520960818374,0
14,0.06086956521739131,1.6026109911825122,0.682016298219016,0.8218580849480404,9.693843689282057,-0.08559660557203821,0.07599511045168426,-0.002084635234562045,0
40,0.17391304347826086,1.7460078518338726,1.250349157232857,0.9804404943057443,2.0546528414087697,0.01217885671151627,0.3147225979267748,-0.01976087262772635,0
52,0.22608695652173913,1.763922979464779,0.679744609994093,0.8350232659065657,1.2826751403358683,-0.006502316094355763,0.48906956880893304,-0.028420480023702694,1
20,0.08695652173913043,1.2301218359059551,1.4619568725638041,0.6078080080934317,8.439335624175847,-0.10355340564491027,0.047193845921897674,-0.00325881184391903,0
12,0.05217391304347826,0.8534648584320188,1.4651351642918415,0.6429286414415055,12.604134665840254,0.024464339021880315,0.06953459245110999,-0.0040334204948864055,0
31,0.13478260869565217,1.1656038104664697,1.561000385700337,0.947850695579852,4.45607497519015,-0.0767093642791971,1.4690379838292034,0.013444563730017288,1
33,0.14347826086956522,0.9211907239138988,1.700846159636662,0.5780475275601745,4.041247717686322,-0.020114537590365595,1.1562335232292376,-0.06811582258951983,1
51,0.2217391304347826,1.3003114141549394,0.8888339846255653,0.5376171704315187,1.590108375467785,-0.026131851444260643,0.6045205826853296,-0.03968231540705981,1
24,0.10434782608695652,1.8758810723679382,1.7110785549825858,0.9984166451890119,4.233058052066346,-0.03579085156574014,0.15622890982844753,-0.013317576194440359,0
16,0.06956521739130435,1.4084993927387515,0.7867432203584825,0.5053500040097626,9.959296192036536,-0.08664184587159557,0.05561663610131536,-0.00199008274355459,0
52,0.22608695652173913,1.5441245538960104,1.804792975165987,0.6339518697902602,1.441434035324839,0.02039566077597596,0.1511110324928448,-0.015447653219288494,0
24,0.10434782608695652,1.4145347204791512,1.8509459213331279,0.7258369158852223,5.810649482620567,-0.07898062287991454,0.2983750562950005,-0.015206037242505535,0
18,0.0782608695652174,1.8117980683968002,1.2475366942445705,0.686479440721472,6.888540168773001,-0.12024703956433103,0.058415231421892186,-0.003094023689745721,0
31,0.13478260869565217,1.8757607457427312,1.6561684782292136,0.7158790893077002,2.8237631315677585,-0.005432602894415383,0.6112570591322396,-0.03297299674514305,0
29,0.12608695652173912,1.1746643956001317,0.7947778547172433,0.5006848471876159,5.157286113437939,-0.29336197263916464,2.3601400066045604,0.02122983199875609,1
24,0.10434782608695652,1.0305173712686573,1.565912907373524,0.908957938464378,7.7146492997429315,-0.08114222817043382,0.12226850794775762,-0.005674213008391354,0
15,0.06521739130434782,1.8317239327236927,1.6125258740832975,0.9971603073620594,7.541093972849605,-0.06992219029666778,0.03212971263977237,-0.002578366542864082,0
36,0.1565217391304348,1.1763860731809312,0.8031410493676994,0.5766491189678441,2.736445250392469,-0.11355369118648133,1.1536650813158134,-0.058033717275751975,1
53,0.23043478260869565,2.053849338995796,0.7432855871380979,0.6700720844407102,1.0295154150044465,0.002895182242666639,0.40107249141171675,-0.02728985102428676,0
15,0.06521739130434782,1.6588307051564626,1.4340256929408246,0.8932038610699624,8.325850832239665,-0.07999226191102017,0.020660357657333376,-0.0016106936736990918,0
33,0.14347826086956522,1.6003705689598737,1.7914651550639982,0.5423151120360924,2.8591690918898753,-0.002751461771408771,0.6139483852810702,-0.04993473890636957,0
29,0.12608695652173912,1.626004425087805,0.9121055921904906,0.9888715943489332,3.972479050098772,-0.08601194528141021,0.9749312646679567,-0.011740878595072304,1
48,0.20869565217391303,2.115627983220362,1.784016150343196,0.9557980678067357,1.2449195966957673,0.01383727673276345,0.01765417052765067,-0.0009736511539816334,0
24,0.10434782608695652,1.1189268214294255,0.8560654063229246,0.9368799842554587,7.833965798615554,-0.12273912126530112,0.07022838988289722,-0.0018605797392641287,0
27,0.11739130434782609,1.9572838884615216,1.9733137366689122,0.9241260507270486,3.3542204595084715,-0.006364861646095007,0.22171571296170656,-0.016321499747622675,0
28,0.12173913043478261,0.9991944512201701,0.8307865536959225,0.7368497633981879,7.757342758903859,-0.14096824699262336,0.11573676288992367,-0.0029816343561890352,1
38,0.16521739130434782,1.874913743602112,0.842585546248853,0.9577587539644263,2.1959603952354265,-0.02400757068825607,0.5900120624418675,-0.01937884848918871,1
43,0.18695652173913044,1.2372327266249874,1.8400634290247702,0.7993151840904704,2.5410181066885613,0.01410578256994611,0.4109943215830124,-0.04460341059063946,0
40,0.17391304347826086,1.8264218748351773,1.1396190887577808,0.6967752696566638,1.967287666788842,-0.0062854730106562786,0.4883114899858246,-0.031946542026600175,0
35,0.15217391304347827,1.5530628318570132,1.6651155281674135,0.9844122567933019,2.893015958842954,0.002878926131021942,0.39692316226011654,-0.025983915060026692,0
10,0.043478260869565216,2.049117571391533,0.7217875278938569,0.9902600601784042,10.170153494241946,-0.06668840706882107,0.036790499027738975,-0.0015522940914005662,0
38,0.16521739130434782,0.8575600177489163,1.6485017696555153,0.9529432251645756,4.11182876417877,-0.006200384149145382,1.147789460889874,-0.061748144030545286,1
16,0.06956521739130435,2.1296960684352655,1.7549665508726968,0.6024531078556903,6.504953143082021,-0.1031703771043519,0.034916199920401764,-0.0030857087887885886,0
20,0.08695652173913043,0.8825558686000341,1.4147567118517723,0.7436105880815205,10.137342969617073,-0.053884429242041745,0.06590823033711773,-0.0029740308075586717,0
16,0.06956521739130435,0.9529970518109202,1.250757966140188,0.7836617952672436,11.057382925922477,-0.02484329727458065,0.04023297501128256,-0.0020208701301955897,0
26,0.11304347826086956,1.379876598046789,1.0456934259098154,0.832839599077065,5.901612457064916,-0.12350344598493787,0.12552814975489116,-0.00762806532191968,0
42,0.1826086956521739,1.7579131002637636,0.9785999793377461,0.5099115411185633,1.780676049235294,-0.019356676980968275,0.5453999153049314,-0.04126277299479668,1
18,0.0782608695652174,1.8574009690428412,0.8815460682486955,0.7828328254969326,7.068659478299339,-0.14035021239650286,0.0560886319402181,-0.002680040689126738,0
52,0.22608695652173913,1.6329265429464974,0.7763840847939509,0.5958285436697791,1.3923129477348466,-0.024261817143496976,0.5566571373496874,-0.032726493939522046,1
13,0.05652173913043478,1.511215204029257,0.8680191071508665,0.8987873770470043,10.179756619286492,-0.06485502863077013,0.040841698566485264,-0.0022330868755754854,0
53,0.23043478260869565,1.458802623546862,1.4937769165817711,0.6487507668192894,1.493341353871431,0.011135177717945505,0.36402450279004983,-0.027070151224360055,0
24,0.10434782608695652,1.030921912989662,1.9622516644043788,0.8117942179141078,7.613289568971163,-0.07210782770812371,0.14728089991911866,-0.008670569989964487,0
12,0.05217391304347826,1.963519278004168,0.6301273810933469,0.8827312505771836,9.605651305687978,-0.0953159365772729,0.07366691198337655,-0.0028125061926632658,0
51,0.2217391304347826,1.7314310276196765,1.1014870564770847,0.8104344134094452,1.3254010111495382,0.017572647251174328,0.20988122440209628,-0.01961544413435142,0
31,0.13478260869565217,0.8498676749028612,0.6638241975513951,0.8994182049525739,8.00662197101392,-0.14166332457901318,0.14107754796849575,-0.0011749467324205717,1
41,0.1782608695652174,0.8195775084205912,1.8774390854913143,0.6327658813717687,3.516007362398226,0.006861026036033846,1.1122075137690979,-0.04016377543914994,1
15,0.06521739130434782,1.6153350286150139,1.7744837587539064,0.8729535397127144,8.35462282536264,-0.06619052589832106,0.03492698884984309,-0.002892150273451157,0
31,0.13478260869565217,1.5853281812023807,1.3585170139336156,0.6750400891052311,3.3607808953857075,-0.053293588592710064,0.9770984703327712,-0.02552383152496763,1
12,0.05217391304347826,1.8549881739156924,1.9496079211657276,0.573593326967957,9.284145793159807,-0.07222564649144117,0.04316175160716034,-0.0025940316109074463,0
40,0.17391304347826086,1.828630427245217,1.2361829742327894,0.8976094652898581,1.9276485022864263,0.01584240134307223,0.3311645611519621,-0.028499928577608667,0
16,0.06956521739130435,0.9975086535058989,0.6558005617990941,0.8489670374258205,11.1143946293074,-0.03579778471464981,0.07560939714984015,-0.0029705974152481438,0
28,0.12173913043478261,0.9327174944139809,1.8100730452306575,0.6926448703867074,5.340007953097499,-0.10007096023083066,2.146519948190148,-0.022647462477696775,1
54,0.23478260869565218,0.8235053634103501,1.314030510159695,0.63942710356241,2.147260136200995,-0.014612921829103571,0.8420147778232875,-0.04745712032737824,1
44,0.19130434782608696,1.2029628714091287,1.2743801728062645,0.6002826256720946,2.3245515916024684,-0.009805557528024356,0.7240928824094586,-0.04220561582945527,1
41,0.1782608695652174,1.9593424612609847,1.8956040466153512,0.7016678771082319,1.6975205038112644,0.024674199650865525,0.09548660937051619,-0.010888617182886957,0
41,0.1782608695652174,2.1757571424961446,0.7989616674145288,0.9043097572950194,1.627748356002924,-0.0026695813736443944,0.40661824420095766,-0.019610650221428067,0
30,0.13043478260869565,1.5941900481903377,1.833028189265863,0.646214272413456,3.368904354702732,-0.008950360541884953,0.8402925720904517,-0.03889107633907035,1
26,0.11304347826086956,1.25614792727757,0.6232835152521375,0.5849464495390291,5.446606971528623,-0.32499047575680323,2.413056729307698,0.03897589110944285,1
23,0.1,2.1924212975677553,0.9485280032975055,0.5099585488803196,5.054730583746593,-0.1581126796036607,0.12561733337932368,-0.007635877556934983,0
28,0.12173913043478261,1.3717462351784215,1.366902190995337,0.5342830099327132,3.8404834749734382,-0.13669604253297235,1.5104568914604957,-0.04918180802770132,1
22,0.09565217391304348,1.9066004875866727,1.7557017754758806,0.6065802894358507,4.8702041711740405,-0.08053781443288228,0.5984866717787489,-0.014936138333785542,1
10,0.043478260869565216,1.3059976704177594,1.192354249035688,0.9681941271570083,11.994013200172894,0.0005268124104353437,0.06607473430408305,-0.003162336785311929,0
45,0.1956521739130435,2.048666147344024,1.1251549984666847,0.7440551528613013,1.3975349388058274,0.01710124862464218,0.2056437546675279,-0.017768714695210595,0
15,0.06521739130434782,1.5216079616881264,1.5546710639689203,0.5463338486378158,9.200988165440704,-0.08928051694527199,0.024792140844243114,-0.0016039646429435509,0
22,0.09565217391304348,2.0877775766459656,1.6064235554025519,0.5483763415807861,4.2192285086452355,-0.06971115599982493,0.9250920988608567,-0.027914363620276387,1
15,0.06521739130434782,1.8411560127399653,1.0383775435658482,0.760716544148939,8.15490692559509,-0.1137751086829084,0.04732858131055126,-0.002553365039883162,0
49,0.21304347826086956,2.0041829228655326,1.9553758723263903,0.6405386979738161,1.240141906982014,0.018496331588508063,0.01943148152413552,-0.0010093425708911773,0
20,0.08695652173913043,2.0043456935898654,1.983433588380123,0.5353592443231561,5.21186603730996,-0.08062465578312658,0.4380079057055289,-0.020235211420206546,0
39,0.16956521739130434,1.5050707521491598,1.8231320665752748,0.5015790621497641,2.379079266714042,0.005727525938723551,0.5209753917153052,-0.04609478175307785,0
48,0.20869565217391303,1.6178782137674859,1.33708643197926,0.8663863431671242,1.5929079442490834,0.020264259620393767,0.19937512507362334,-0.018760380385423273,0
29,0.12608695652173912,0.8917309217355734,1.6995834130201803,0.6415852680667418,5.054236912272402,-0.11544185822592086,1.6861748896103117,-0.02273659320761839,1
33,0.14347826086956522,1.3872830974909627,0.660086028524195,0.9819573828356907,3.3487150203740272,-0.10524969197956716,1.360164295518641,-0.04080245426251987,1
47,0.20434782608695654,1.8927690066958656,1.0869424451952892,0.6350136841091816,1.4214817030661595,0.006188871459365399,0.3612083572997267,-0.030328801655589117,0
20,0.08695652173913043,2.1822124439534756,1.0062335538516467,0.9741355583730764,5.023471373907794,-0.10012703390073358,0.04266976453225751,-0.00436501468790007,0
36,0.1565217391304348,1.2625419674660248,1.5857368713609197,0.6908671788960199,3.1943889443021845,-0.01583774686519672,0.8137146093725668,-0.04685926043460346,1
35,0.15217391304347827,2.1106651118586046,0.8294991926032342,0.9723457339987993,2.1075967980415196,-0.007515576925564591,0.49363469632131,-0.031633328791960805,0
13,0.05652173913043478,0.944629556300397,0.9737264229390983,0.9604617493472778,12.082675654637772,0.0014333523760644987,0.09329010692698049,-0.0036007308430007186,0
22,0.09565217391304348,1.0652768101783738,1.4289306360373941,0.5901956040177769,8.67384094653069,-0.10351873643303797,0.05021493135130099,-0.002788090630454266,0
39,0.16956521739130434,2.0242188947384787,0.6697600502739316,0.7648888488887492,1.8028644470300577,-0.025892180964903207,0.6117339208566795,-0.03775574507147852,1
15,0.06521739130434782,1.7730318514946755,1.9101161292711342,0.9155332248358268,7.709080294090021,-0.06556017555200219,0.031113246127020055,-0.002643927692902309,0
12,0.05217391304347826,1.3204189552136891,0.9316668676716628,0.5605137461934415,11.339663726516932,-0.028485301695209592,0.040161162075959336,-0.0021263335197963923,0
46,0.2,0.9135527806663775,1.4803608682088731,0.6836337347483534,2.729137388123002,0.012096543763155191,0.7486188058786354,-0.042357224990665826,1
49,0.21304347826086956,2.19408964571935,1.3123526389256828,0.7743954748517055,1.1256116247747974,0.017783691740792282,0.05012936488590592,-0.0038117753732771925,0
10,0.043478260869565216,2.157491664551152,1.4170910455323553,0.898091037371175,9.514938394202241,-0.06244397603035818,0.03898340805199754,-0.002021803036420936,0
51,0.2217391304347826,1.6886734487518251,1.198360649591066,0.5286576786373485,1.3304078165873763,0.004115173895737129,0.48810304229869267,-0.03737880375569702,1
44,0.19130434782608696,1.780367881304909,0.7633832293642153,0.6150344374781829,1.6600718251498228,-0.022406839392507184,0.5379733526312425,-0.043945228982255544,1
42,0.1826086956521739,1.8249794616245878,0.8095967686323557,0.8454675172163684,1.8405408365206386,-0.014212028450605813,0.5781962757973801,-0.029637951831947493,1
32,0.1391304347826087,1.2946813983158967,0.9614545896911978,0.6865197055518066,3.549453557321104,-0.14606579274038617,1.5012953176771064,-0.03951876045469213,1
42,0.1826086956521739,1.3028752699500517,1.4498277279864151,0.8719241498594317,2.4875194680646353,0.011584036422523487,0.5186298896883339,-0.04206861068035687,0
51,0.2217391304347826,0.8419891976029598,1.6171721803171173,0.6570930091445801,2.47986162129966,-0.0032672217949340464,0.8639062739536073,-0.03913728297857532,1
48,0.20869565217391303,1.9740988149946608,0.7060037436374157,0.7755872550865333,1.3507000808881244,-0.007681756870990807,0.47280578164622517,-0.027186831495168078,1
17,0.07391304347826087,1.2571160470453198,1.958429236294711,0.5534615755843437,9.257985775835111,-0.07568318962152445,0.04516010804995078,-0.003137050273926758,0
34,0.14782608695652175,0.9909561269488912,1.5019634374635853,0.7571496123218266,4.003492340150179,-0.031008976766918,1.199369046854902,-0.060640874086768125,1
54,0.23478260869565218,1.2259805150404186,0.819832632192347,0.9338820694559367,1.710868577844458,-0.009638346390090783,0.5158406759214238,-0.03872314630460186,1
21,0.09130434782608696,1.5973264223955668,0.9427684066153643,0.6967103788546714,6.922638586677982,-0.13997885010298203,0.0860407560131326,-0.0038204314696686768,0
10,0.043478260869565216,2.0415776263142886,0.6967493675584908,0.8270500691398515,10.33887023530411,-0.06580802319558265,0.051045895650368524,-0.0024384681869791614,0
50,0.21739130434782608,1.0141596393576133,0.8952367117675599,0.9321037961232082,2.1949053684842728,-0.023909758381593055,0.8894536828776233,-0.034259888487041416,1
21,0.09130434782608696,0.915768682251528,1.823492661270171,0.8642467764216123,9.376220208056196,-0.05258729862327983,0.04686236580171919,-0.0030228195100413286,0
50,0.21739130434782608,1.885994508573379,1.7085414587041345,0.7536166358689977,1.270840378955,0.019127938101986867,0.020239064495465912,-0.0012994166858646496,0
53,0.23043478260869565,1.0805034455728335,1.3069511505245601,0.6592762899442023,1.952808921655516,-0.006404939457254454,0.5624168582278031,-0.039183001503449486,1
52,0.22608695652173913,1.9514037399235107,0.7157809969802883,0.716839243462134,1.1533482888487754,-0.0007435058481641445,0.40594139356318387,-0.028685577276132874,1
44,0.19130434782608696,1.2372772761808353,0.9366667979786283,0.6312745773974481,2.1068385754000056,-0.03998995478104649,0.8974499477224114,-0.043440477304042435,1
44,0.19130434782608696,1.7990261503691634,1.0014957461743632,0.7013417727314899,1.709037095827204,-0.006751004192189841,0.49024255815361156,-0.031284173236140786,0
10,0.043478260869565216,2.117064110525369,1.7120865838417005,0.5926408321120087,9.728103333660492,-0.06308036095301406,0.04326077072222945,-0.001900993856591369,0
34,0.14782608695652175,2.03631792554821,1.782674406459285,0.8726122597774344,2.17708557376464,0.027312609137079967,0.1404841603114429,-0.015264369951501586,0
43,0.18695652173913044,0.8977409373602357,1.596107337944832,0.7591710852114133,3.1954540529958964,0.007554514799515721,0.8994935054535289,-0.0477097821742121,1
33,0.14347826086956522,1.2336848961451383,0.6139132000255834,0.6155244903881745,3.1579299643222454,-0.22000687512821945,1.316150907242189,-0.06094305712628458,1
19,0.08260869565217391,0.9572292208647388,1.517586189256397,0.9098360444110059,9.927753169868383,-0.053202261588191524,0.023951063562145148,-0.0020701599387471918,0
37,0.1608695652173913,1.2454496770307522,0.7147797552369499,0.5698493952131092,2.5286245290483316,-0.1322429503991998,1.2861596190582805,-0.06921801806796371,1
18,0.0782608695652174,1.9388079538617986,1.487990207597857,0.9339438240480925,6.012129859762525,-0.0780087085258725,0.049266879491952714,-0.005325580814638636,0
26,0.11304347826086956,2.1921979576835744,0.8835926840588231,0.8474107181183967,3.750100460676808,-0.09431956064016944,0.18201311515091695,-0.01104596626176353,0
46,0.2,1.4908692853255485,1.0558139649851261,0.6712561074997052,1.8367083508013107,-0.0023130876886609574,0.47487738176586697,-0.03838516651997717,1
30,0.13043478260869565,1.7467947277568747,1.4691240840744233,0.6592517853137165,3.060827707892007,-0.019490825596493233,0.9645790167347535,-0.032447481127130154,1
21,0.09130434782608696,1.6095378022314835,1.6351548829508395,0.7793108951072549,6.10441783784276,-0.08844702197367325,0.11166508837773546,-0.007932048707196923,0
15,0.06521739130434782,0.8051109428392978,0.9952417174633237,0.8892896698175059,12.008694040017053,0.003873646797618807,0.05372005015794796,-0.003985510757989956,0
26,0.11304347826086956,0.8145743535580899,1.2584147258642497,0.7186590863251701,8.951714890907274,-0.09609413389522276,0.11638268679381057,-0.004188098583688485,0
43,0.18695652173913044,1.7131939268073189,0.7749720560909968,0.810707616441135,1.8568935661934447,-0.019126960146787768,0.5899591538680738,-0.03240703626471226,1
36,0.1565217391304348,1.32044934846135,1.0722989847236613,0.514136757185939,2.5557658650302755,-0.042307073392655166,0.8754508873077688,-0.052379165101146256,1
52,0.22608695652173913,0.8803530825376041,1.904201425701606,0.9877509232693447,2.562801975364849,0.019352487979756975,0.42041852389857226,-0.04078463493955743,0
49,0.21304347826086956,2.0609515608804307,0.8435440429531492,0.7806793593282149,1.1970762153891548,0.013149066352619141,0.23988893998135355,-0.02005008701688297,0
10,0.043478260869565216,1.749397292940249,1.1026821947848107,0.7644940458853586,10.82747130754681,-0.039345324815781055,0.08566252506695984,-0.00281435130280493,0
54,0.23478260869565218,1.0714968191387113,1.991959270219955,0.6019409177927431,1.9257269226971314,0.010103663773758202,0.5189619376292391,-0.036398311430869565,0
38,0.16521739130434782,0.8144738505612662,1.921998428946647,0.7145638504320715,4.13438559796671,0.012577976397019299,0.8675929489063847,-0.05955620111712856,1
24,0.10434782608695652,1.185939845852853,0.6361646975076347,0.6322840966900756,8.552679344936864,-0.14170955577843755,0.06419759019159191,-0.0021415934820339403,0
27,0.11739130434782609,1.3506204795923749,1.3284609484134111,0.7288221100609912,5.048529677202223,-0.1203301066735282,1.1948343958690326,0.00913327569072737,1
13,0.05652173913043478,2.0758618067022088,1.044016890542001,0.9797772969377297,8.13056164004625,-0.09691771670906486,0.05795101683000261,-0.0035374466094727553,0
49,0.21304347826086956,2.010907840968496,1.8986887431486492,0.8531654411938985,1.2583481796053382,0.014949674103351563,0.017131589461135317,-0.0009542393934825491,0
46,0.2,1.0733189097208844,1.8721121883175202,0.7535227299672216,2.604759083694714,0.011780102295744721,0.4762824918770748,-0.04996061895493997,0
18,0.0782608695652174,2.046654230015233,1.6087670308650437,0.6062561521675338,6.045659874706686,-0.11105750320667027,0.037590048432858104,-0.004485224533653574,0
54,0.23478260869565218,2.154955301031512,0.627415866020906,0.857291931546372,0.9490260375488303,0.012071527240442968,0.20163798889731172,-0.013670250616104858,0
27,0.11739130434782609,2.1702915759052885,0.7458057242930791,0.6359964274734393,4.197605687067255,-0.14630991513213437,0.12281563705681758,-0.008256990888902123,0
46,0.2,1.981270898845379,1.3091166177728195,0.5297980234972859,1.4074952079131962,0.007409503088850002,0.3695903612753077,-0.02874945902909506,0
34,0.14782608695652175,0.9780580526636149,1.1263207163655902,0.6612703368802745,3.6365385893914284,-0.07903857109298888,1.4607462226069974,-0.06081026909594707,1
34,0.14782608695652175,1.976180230660107,0.6376343572482299,0.9146721238885389,2.394661069932391,-0.053292588346966784,0.8617757708004573,-0.029273323921182905,1
19,0.08260869565217391,2.0903522431040686,1.4821554343714898,0.8126751992938821,5.364305346379317,-0.08499399381551273,0.07434008157257749,-0.00747475159767089,0
45,0.1956521739130435,1.5956448334951647,1.1252441515132872,0.6145248807600978,1.801338607536227,-0.00459023679996478,0.5443019800176343,-0.038708187351728617,1
16,0.06956521739130435,1.616661378197744,0.6016666538872848,0.6382063957710793,9.387623330617483,-0.11109726847669377,0.07228673365875843,-0.002615049838355491,0
15,0.06521739130434782,1.4370568547102787,0.8038967567062284,0.5006590558749788,10.189135852779195,-0.07914905463645829,0.11550902892958533,-0.005315169615364051,0
39,0.16956521739130434,1.1786150396979522,1.3686830283371787,0.7672727825568127,2.986921924132807,-0.006662033003221225,0.8094908871989822,-0.05074073945905477,1
20,0.08695652173913043,1.6591760002233618,1.9984941295151049,0.7924334531305517,6.105232287267723,-0.07033763646834615,0.05622974354875851,-0.005725829800251968,0
15,0.06521739130434782,1.5386934459929562,1.4716863730300829,0.9398354451303664,8.735455321389177,-0.0694593190664846,0.045149341330149445,-0.002866736740921159,0
32,0.1391304347826087,0.8574469220537223,0.8869913240812153,0.5578820320029821,4.95820086406268,-0.35453390410976465,1.977098576553695,0.005619479588047623,1
52,0.22608695652173913,1.881295299983696,0.6637880025327242,0.9513174734955653,1.196751659738613,0.006144752456868349,0.3380680661123063,-0.01940411909434085,0
10,0.043478260869565216,1.6435655381287733,0.9858066715723739,0.7352817624705305,11.21961726242612,-0.03550339595858231,0.08180183874158302,-0.002932321522752087,0
10,0.043478260869565216,1.4186402796068358,1.6484505790135762,0.7483210505299591,11.647723746963957,-0.0064171143028249646,0.057293701030699744,-0.0036249864491083683,0
45,0.1956521739130435,1.822387943618096,1.8961296870267978,0.8969612007617833,1.5898882783367028,0.02116274386510011,0.034324116992497634,-0.0031896969430756776,0
28,0.12173913043478261,1.8314038441035756,1.2828109135899122,0.9501078991406656,3.7049814865349986,-0.05322575325103293,0.1636204001547398,-0.011882060284888257,0
20,0.08695652173913043,2.1024000994417515,1.7240911673902541,0.5751301178050647,5.193415070959967,-0.10042969565316211,0.07195368662448218,-0.006212013123707898,0
31,0.13478260869565217,0.865789041818293,1.6371979616124919,0.8429195808001693,5.210457780705505,-0.11279652537044008,2.066262822899295,0.027690189973061587,1
14,0.06086956521739131,2.166734992024285,1.3635642668807453,0.6739499335506816,7.448667189536385,-0.10919231758283161,0.03095052006644257,-0.0023410213314021358,0
37,0.1608695652173913,1.5909521911516111,0.6397764535076387,0.7896321172851499,2.507020194773665,-0.08251127322762851,0.9712692812792275,-0.03469437259572888,1
35,0.15217391304347827,0.8060620959253965,1.783425337049363,0.9009644470495566,4.729095317607914,0.024555395484017518,0.9925220609442089,-0.06582075963027602,1
50,0.21739130434782608,0.9485443817145194,1.7855626903704045,0.8817726328667048,2.563191988188594,0.012165595790536488,0.5002995018235575,-0.04411452937014696,0
